#TYPE System.Management.Automation.PSCustomObject
"batchid"	"dbid"	"clientid"	"loadnr"	"orig_dcb"	"conv_dcb"	"orig_dir"	"backup_done"	"db_bytes"	"db_files"	"natives_bytes"	"natives_files_present"	"natives_files_missing"	"images_bytes"	"images_files_present"	"images_files_missing"	"st_backup"	"st_get_images"	"st_get_images2"	"st_get_natives"	"st_qc_tags"	"st_qc_compare_tags"	"st_backup_arch"	"st_convert"	"st_get_arch_db_files"	"funky"	"st_add_images"	"st_add_natives"	"st_add_db"
"1"	"199"	"37377"	""	"X:\037377\000001\Anadarko\ANADARKO.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037377\000001\Anadarko\ANADARKO.DCB"	""	"1"	"499860227"	"31"	"1848035978"	"1421"	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"200"	"37539"	""	"X:\037539\000001\HAMOT_Review\HAMOT_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037539\000001\HAMOT_Review\HAMOT_REVIEW.DCB"	""	"1"	"2026967"	"28"	""	""	"0"	"9231173"	"225"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"201"	"37607"	""	"X:\037607\000001\INNOVATIS\XINNOVATIS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037607\000001\INNOVATIS\XINNOVATIS.DCB"	""	"1"	"29721487"	"32"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"202"	"37704"	""	"X:\037704\000001\AEG_EMAIL\AEG_EMAIL.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037704\000001\AEG_EMAIL\AEG_EMAIL.DCB"	""	"1"	"97250452"	"34"	"648463748"	"1493"	"0"	"39720864580"	"347942"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"203"	"37704"	""	"X:\037704\000001\AEG001\AEG001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037704\000001\AEG001\AEG001.DCB"	""	"1"	"162397162"	"34"	"285432708"	"43"	"14"	"10714295058"	"50639"	"14"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"204"	"37714"	""	"X:\037714\000001\ABERDARE_REVIEW\ABERDARE_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\037714\000001\ABERDARE_REVIEW\ABERDARE_REVIEW.DCB"	""	"1"	"506781269"	"31"	"5956326427"	"30671"	"3"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"205"	"38035"	""	"X:\038035\000001\EFFCU_Production\EFFCU_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038035\000001\EFFCU_Production\EFFCU_PROD.DCB"	""	"1"	"817735"	"20"	""	""	"0"	""	""	"181"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"206"	"38035"	""	"X:\038035\000001\EFFCU_Review\EFFCU.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038035\000001\EFFCU_Review\EFFCU.DCB"	""	"1"	"2899024"	"26"	""	""	"0"	"217073550"	"671"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"207"	"38082"	""	"X:\038082\000001\Bonutti_Andres_Subpoena_JCA_Production\BONUTTI_ANDRES_SUBPOENA_JCA_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038082\000001\Bonutti_Andres_Subpoena_JCA_Production\BONUTTI_ANDRES_SUBPOENA_JCA_PRODUCTION.DCB"	""	"1"	"152948264"	"31"	"4010482"	"19"	"0"	"921171872"	"15780"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"208"	"38224"	""	"X:\038224\000001\RAY002\RAY002.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038224\000001\RAY002\RAY002.DCB"	""	"1"	"1297147566"	"28"	"2655590866"	"4502"	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"209"	"38224"	""	"X:\038224\000001\RAYLYNN_ROMINGER\RAYLYNN_ROMINGER.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038224\000001\RAYLYNN_ROMINGER\RAYLYNN_ROMINGER.DCB"	""	"1"	"362548832"	"34"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"210"	"38266"	""	"X:\038266\000001\TRITERRA_REVIEW\TRITERRA_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038266\000001\TRITERRA_REVIEW\TRITERRA_REVIEW.DCB"	""	"1"	"39746373"	"28"	"454894"	"11"	"0"	"2615153936"	"12669"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"211"	"38342.00001"	""	"X:\038342\000009\HBSR_Collection\HBSR_COLLECTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000009\HBSR_Collection\HBSR_COLLECTION.DCB"	""	"1"	"27950596"	"28"	""	""	"0"	"326296191"	"6306"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"212"	"38342.00001"	""	"X:\038342\000010\HL_Production\BN_Production\BN_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\BN_Production\BN_PRODUCTION.DCB"	""	"1"	"222862939"	"22"	""	""	"0"	"3897063668"	"76150"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"213"	"38342.00001"	""	"X:\038342\000010\HL_Production\HKW_Production\HKW_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\HKW_Production\HKW_PRODUCTION.DCB"	""	"1"	"39492341"	"24"	""	""	"0"	"491610752"	"8377"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"214"	"38342.00001"	""	"X:\038342\000010\HL_Production\BFI_Production\BFI_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\BFI_Production\BFI_PRODUCTION.DCB"	""	"1"	"703243"	"23"	"302970"	"1"	"0"	"53437374"	"975"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"215"	"38342.00001"	""	"X:\038342\000010\HL_Production\CDW_Production\CDW_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\CDW_Production\CDW_PRODUCTION.DCB"	""	"1"	"86267115"	"28"	"548979967"	"302"	"2"	"19890948670"	"57421"	"287"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"216"	"38342.00001"	""	"X:\038342\000010\HL_Production\Cisco_Itc_Production\CISCO_ITC_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\Cisco_Itc_Production\CISCO_ITC_PRODUCTION.DCB"	""	"1"	"3536362197"	"29"	"6649801970"	"9007"	"10"	"160153268457"	"2002898"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"217"	"38342.00001"	""	"X:\038342\000010\HL_Production\HP_Production\HP_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\HP_Production\HP_PRODUCTION.DCB"	""	"1"	"2141764"	"21"	""	""	"0"	"902073289"	"6613"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"218"	"38342.00001"	""	"X:\038342\000010\HL_Production\MAXIM_Production\MAXIM_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\MAXIM_Production\MAXIM_PRODUCTION.DCB"	""	"1"	"11020853"	"30"	"984576"	"10"	"0"	"161216546"	"2980"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"219"	"38342.00001"	""	"X:\038342\000010\HL_Production\WSGR_Production\WSGR_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\WSGR_Production\WSGR_PRODUCTION.DCB"	""	"1"	"11065722"	"23"	""	""	"0"	"449676303"	"5648"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"220"	"38342.00001"	""	"X:\038342\000010\HL_Review\Browdy_Neimark_Review\BROWDY_NEIMARK_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Review\Browdy_Neimark_Review\BROWDY_NEIMARK_REVIEW.DCB"	""	"1"	"362200897"	"32"	"5475705974"	"6458"	"143"	"4837560170"	"100525"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"221"	"38342.00001"	""	"X:\038342\000010\HL_Review\HKW_Tags\HKW_TAGGED_DOCUMENTS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Review\HKW_Tags\HKW_TAGGED_DOCUMENTS.DCB"	""	"1"	"326123587"	"30"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"222"	"38342.00001"	""	"X:\038342\000010\HL_Production\MITEL_Production\MITEL_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\MITEL_Production\MITEL_PRODUCTION.DCB"	""	"1"	"26437824"	"25"	""	""	"0"	"814268870"	"8544"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"223"	"38342.00001"	""	"X:\038342\000010\HL_Production\Mosaid_Itc_Production\MOSAID_ITC_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Production\Mosaid_Itc_Production\MOSAID_ITC_PRODUCTION.DCB"	""	"1"	"810956526"	"34"	"5087219115"	"4874"	"728"	"27929793890"	"227099"	"3"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"224"	"38342.00001"	""	"X:\038342\000010\HL_Review\Yehuda_Binder_Review\YEHUDA_BINDER_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038342\000010\HL_Review\Yehuda_Binder_Review\YEHUDA_BINDER_REVIEW.DCB"	""	"1"	"65926328"	"33"	""	""	"0"	"610185587"	"14232"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"225"	"38345"	""	"X:\038345\000001\FOUNDRY_(FNC)\FOUNDRY_(FNC).DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038345\000001\FOUNDRY_(FNC)\FOUNDRY_(FNC).DCB"	""	"1"	"3449918710"	"31"	""	""	"115182"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"226"	"38345"	""	"X:\038345\000001\FOUNDRY_CLIENT_MATERIALS_CHRIMAR\FOUNDRY CLIENT MATERIALS CHRIMAR.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038345\000001\FOUNDRY_CLIENT_MATERIALS_CHRIMAR\FOUNDRY CLIENT MATERIALS CHRIMAR.DCB"	""	"1"	"6561146946"	"31"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"227"	"38424"	""	"X:\038424\000001\HL_Review\Bivona_Review\BIVONA_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038424\000001\HL_Review\Bivona_Review\BIVONA_REVIEW.DCB"	""	"1"	"2811051"	"27"	""	""	"0"	"27302618"	"392"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"228"	"38560"	""	"X:\038560\000001\Mentor_Review\MENTOR_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038560\000001\Mentor_Review\MENTOR_REVIEW.DCB"	""	"1"	"2970220"	"25"	""	""	"0"	"12970906"	"346"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"229"	"38704"	""	"X:\038704\000001\KPMG_Argentina_PAE_KPMG_Production_DB\KPMG_PRODUCTION_DB.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038704\000001\KPMG_Argentina_PAE_KPMG_Production_DB\KPMG_PRODUCTION_DB.DCB"	""	"1"	"2910807"	"27"	""	""	"0"	"17205330"	"311"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"230"	"38704"	""	"X:\038704\000001\KPMG_Argentina_PAE_KPMG_Review_DB\KPMG_REVIEW_DB.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038704\000001\KPMG_Argentina_PAE_KPMG_Review_DB\KPMG_REVIEW_DB.DCB"	""	"1"	"2879890"	"26"	""	""	"0"	"16504920"	"313"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"231"	"38822"	""	"X:\038822\000001\Generoso_Six_Star_Review_Database\GENEROSO_SIX_STAR_REVIEW_DATABASE.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038822\000001\Generoso_Six_Star_Review_Database\GENEROSO_SIX_STAR_REVIEW_DATABASE.DCB"	""	"1"	"19534242"	"35"	"96909"	"4"	"0"	"508934161"	"10853"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"232"	"38873"	""	"X:\038873\000001\Gesele_Sec_Investigation_Review\GESELE_SEC_INVESTIGATION_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038873\000001\Gesele_Sec_Investigation_Review\GESELE_SEC_INVESTIGATION_REVIEW.DCB"	""	"1"	"122951636"	"27"	"1927520256"	"6701"	"2"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"233"	"38873"	""	"X:\038873\000001\SEC_Investigation_Review\SEC_INVESTIGATION_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038873\000001\SEC_Investigation_Review\SEC_INVESTIGATION_REVIEW.DCB"	""	"1"	"3984486"	"31"	""	""	"2"	""	""	"651"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"234"	"38873"	""	"X:\038873\000001\Gesele_Testimony_Exhibits\GESELE_TESTIMONY_EXHIBITS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\038873\000001\Gesele_Testimony_Exhibits\GESELE_TESTIMONY_EXHIBITS.DCB"	""	"1"	"3495799"	"21"	""	""	"0"	"47050714"	"589"	"98"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"235"	"39033"	""	"X:\039033\000002\DSM_Review - Copy\DSM_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\039033\000002\DSM_Review - Copy\DSM_REVIEW.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"236"	"39261"	""	"X:\039261\000002\_CSLB_REVIEW\CSLB_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\039261\000002\_CSLB_REVIEW\CSLB_REVIEW.DCB"	""	"1"	"779627183"	"30"	"27069737085"	"31580"	"0"	"16524492904"	"179383"	"112459"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"237"	"39371"	""	"X:\039371\000001\Old_Neil_Gmail_PST_Review\NEIL_EMAIL PST _REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\039371\000001\Old_Neil_Gmail_PST_Review\NEIL_EMAIL PST _REVIEW.DCB"	""	"1"	"62947776"	"29"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"238"	"39522"	""	"X:\039522\000001\GigOptix_Review\GIGOPTIX_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\039522\000001\GigOptix_Review\GIGOPTIX_REVIEW.DCB"	""	"1"	"161980170"	"25"	"1498216019"	"3981"	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"239"	"39522"	""	"X:\039522\000001\GigOptix_All_Terms_Review\GIGOPTIX_ALL_TERMS_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\039522\000001\GigOptix_All_Terms_Review\GIGOPTIX_ALL_TERMS_REVIEW.DCB"	""	"1"	"2295699999"	"36"	"9926744483"	"17955"	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"240"	"39709"	""	"X:\039709\000002\_PROD-QC\PROD002\VOL002.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\039709\000002\_PROD-QC\PROD002\VOL002.DCB"	""	"1"	"635321"	"27"	""	""	"0"	"13661348"	"67"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"241"	"39817"	""	"X:\039817\000001\Rodney_Erickson_Grand_Jury_Subpoena\RODNEY_ERICKSON_GRAND_JURY_SUBPOENA.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\039817\000001\Rodney_Erickson_Grand_Jury_Subpoena\RODNEY_ERICKSON_GRAND_JURY_SUBPOENA.DCB"	""	"1"	"10519820"	"23"	""	""	"0"	"418127046"	"2114"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"242"	"40288"	""	"X:\040288\000001\EXHIBITS\EXHIBITS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\EXHIBITS\EXHIBITS.DCB"	""	"1"	"12573578"	"21"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"243"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES.DCB"	""	"1"	"4297309"	"32"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"244"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 2\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 2.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 2\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 2.DCB"	""	"1"	"8013878"	"29"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"245"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 3\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 3.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 3\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 3.DCB"	""	"1"	"7215483"	"29"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"246"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 4\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 4.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 4\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 4.DCB"	""	"1"	"6741314"	"31"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"247"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 5\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 5.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 5\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 5.DCB"	""	"1"	"4671260"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"248"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_JURGEN_SCHULZE\JSR_MICRO_QBE_JURGEN_SCHULZE.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_JURGEN_SCHULZE\JSR_MICRO_QBE_JURGEN_SCHULZE.DCB"	""	"1"	"8713199"	"24"	""	""	"0"	"559741529"	"3666"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"249"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS\JSR_MICRO_QBE_OTHER_US_INSUREDS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS\JSR_MICRO_QBE_OTHER_US_INSUREDS.DCB"	""	"1"	"366979245"	"32"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"250"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 2\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 2.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 2\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 2.DCB"	""	"1"	"129274487"	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"251"	"40288"	""	"X:\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 3\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 3.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 3\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 3.DCB"	""	"1"	"109794559"	"32"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"252"	"40316"	""	"X:\040316\000001\ENDURANCE_v_GULF_COAST\ADMIN\TEMP_MERGE_ENDURANCE.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\040316\000001\ENDURANCE_v_GULF_COAST\ADMIN\TEMP_MERGE_ENDURANCE.DCB"	""	"1"	"372796"	"13"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"253"	"56323.00003"	""	"X:\056323\000032\CCD_Production\CCD001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\056323\000032\CCD_Production\CCD001.DCB"	""	"1"	"268086764"	"32"	"1430985726"	"59669"	"0"	"1430985726"	"59669"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"254"	"57013.00001"	""	"X:\057013\000007\UNIVERSITY_OF_MIAMI\UNIVOFMIAMI.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057013\000007\UNIVERSITY_OF_MIAMI\UNIVOFMIAMI.DCB"	""	"1"	"62195472"	"25"	""	""	"0"	"824030307"	"9818"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"255"	"57127.00019"	""	"X:\057127\000187\PRICER\PRICER.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057127\000187\PRICER\PRICER.DCB"	""	"1"	"12003125"	"25"	""	""	"0"	"394658495"	"8530"	"2820"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"256"	"57127.00019"	""	"X:\057127\000187\PRODUCTION\PRODUCTION01.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057127\000187\PRODUCTION\PRODUCTION01.DCB"	""	"1"	"8363906"	"26"	""	""	"0"	""	""	"2251"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"257"	"57127.00021"	""	"X:\057127\000213\Steven_Brown_Production\STEVEN_BROWN_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057127\000213\Steven_Brown_Production\STEVEN_BROWN_PRODUCTION.DCB"	""	"1"	"4868384"	"29"	""	""	"0"	"35414285"	"1039"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"258"	"57127.00021"	""	"X:\057127\000213\3rd_Party_Production\3RD_PARTY_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057127\000213\3rd_Party_Production\3RD_PARTY_PRODUCTION.DCB"	""	"1"	"8851655"	"31"	""	""	"0"	"75199652"	"1746"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"259"	"57127.00021"	""	"X:\057127\000213\Corizon_Production\CORIZON_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057127\000213\Corizon_Production\CORIZON_PRODUCTION.DCB"	""	"1"	"3340666"	"28"	""	""	"0"	"23511056"	"854"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"260"	"57212.00052"	""	"X:\057212\000518\BANK OF AMERICA - PARMALAT\BANK OF AMERICA - PARMALAT.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000518\BANK OF AMERICA - PARMALAT\BANK OF AMERICA - PARMALAT.DCB"	""	"1"	"141526977"	"18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"261"	"57212.00065"	""	"X:\057212\000651\HL_Production\Chubb_Attenex_Production\CHUBB_ATTENEX_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000651\HL_Production\Chubb_Attenex_Production\CHUBB_ATTENEX_PRODUCTION.DCB"	""	"1"	"675022"	"26"	""	""	"0"	""	""	"1044"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"262"	"57212.00065"	""	"X:\057212\000651\HL_Production\Chubb_Attenex_Production2\CHUBB_ATTENEX_PRODUCTION_2.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000651\HL_Production\Chubb_Attenex_Production2\CHUBB_ATTENEX_PRODUCTION_2.DCB"	""	"1"	"2939591"	"32"	""	""	"0"	"44006218"	"942"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"263"	"57212.00071"	""	"X:\057212\000705\Uni-Marts\UNI-MARTS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000705\Uni-Marts\UNI-MARTS.DCB"	""	"1"	"21969516"	"34"	"240957330"	"42"	"0"	"584580167"	"5391"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"264"	"57212.00071"	""	"X:\057212\000705\Uni-Marts_Production\UNI-MARTS_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000705\Uni-Marts_Production\UNI-MARTS_PRODUCTION.DCB"	""	"1"	"31028958"	"86"	"7760286"	"31"	"0"	"165274750"	"2282"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
